Job Family,Total Benefits,Total Compensation,Percent_Total_Benefit
Fire Services,43088.212499999994,210854.59749999997,20.43503580708028
Fire Services,42179.5625,206422.29,20.433627831567996
Police Services,28522.141666666663,139603.51,20.430819874562367
Protection & Apprehension,47782.19499999999,233873.715,20.430767519128857
Supervisory-Labor & Trade,42080.024999999994,205970.27250000002,20.4301448404405
Fire Services,47392.755000000005,231981.30000000002,20.429558330779248
Supervisory-Labor & Trade,31899.125,156191.83000000002,20.423043253926913
Police Services,39710.6,194440.38999999998,20.423020134859843
Fire Services,43543.877499999995,213214.43,20.422575291925597
Fire Services,42247.64749999999,206870.7275,20.422245336764714
Correction & Detention,41245.1175,201979.4625,20.420451163444405
Fire Services,42669.27,208965.08,20.419330349357892
Police Services,40436.4475,198054.39,20.416839788302596
"Clerical, Secretarial & Steno",285.82,1399.96,20.416297608503097
Fire Services,43704.005,214065.53249999997,20.41618026479812
Police Services,30790.330000000005,150815.694,20.415866003971715
Police Services,43754.67,214328.84250000003,20.41473722791182
Police Services,33218.835999999996,162722.266,20.41443793561724
"Clerical, Secretarial & Steno",96.48,472.6133333333334,20.414151103086382
Police Services,43153.332500000004,211419.505,20.411235235840707
Police Services,30554.915999999997,149702.45599999998,20.410430674564218
Journeyman Trade,32016.14,156867.07,20.409726528327454
Correction & Detention,18121.216666666664,88788.30666666666,20.40946307794585
Police Services,38295.259999999995,187637.32,20.409191519043222
Police Services,34679.672,169958.82799999998,20.404748848938876
Fire Services,43548.79,213447.092,20.402615745170234
Police Services,24430.887142857136,119747.03,20.402081907882923
Fire Services,34382.954000000005,168541.098,20.40033820119055
Police Services,31262.806,153271.668,20.396989481448063
Fire Services,37072.51,181785.18,20.393582139094068
Fire Services,43011.902500000004,210910.5275,20.39343555290288
Fire Services,52305.9625,256521.08250000002,20.3905121521542
Fire Services,43917.99250000001,215401.5625,20.38889225791944
Police Services,40012.58,196259.5575,20.387582907905006
Police Services,43187.8075,211840.8725,20.386909754631983
Police Services,43262.0325,212207.2075,20.386693274779557
Street Transit,43134.955,211588.87500000003,20.386211231568765
Police Services,41976.315,205906.83750000002,20.386071443596425
Protection & Apprehension,2015.23,9885.59,20.3855308585527
Fire Services,46700.7075,229125.51249999998,20.382150809155313
Police Services,39238.8725,192522.9925,20.38139548448999
Fire Services,42059.64,206380.3175,20.379675983394105
Journeyman Trade,27279.585,133862.805,20.378763914292698
Police Services,39177.095,192252.95750000002,20.377889375251872
Fire Services,43235.5425,212183.69,20.376468379826935
Fire Services,35915.252,176263.514,20.37588561861986
Fire Services,43393.96,213008.15500000003,20.371971204576646
Fire Services,45547.135,223602.2425,20.369712973697034
"Clerical, Secretarial & Steno",297.285,1459.525,20.368613076172043
Protection & Apprehension,4026.76,19770.050000000003,20.367980859937127
"Lab, Pharmacy & Med Techs",35811.2475,175835.0075,20.36639234084259
Nursing,36417.33,178819.25499999998,20.365441070649805
Supervisory-Labor & Trade,24886.73,122258.33,20.35585632488191
Police Services,30983.994,152237.854,20.35235861903308
Nursing,37918.23,186367.49,20.34594660259684
Police Services,38454.965000000004,189008.46250000002,20.345631349707425
Police Services,30936.859999999997,152064.37999999998,20.344580367867874
Police Services,30249.316000000003,148696.448,20.34299837478297
Journeyman Trade,21161.4,104027.04000000001,20.342211025133466
Police Services,39368.8075,193559.44,20.339389026957303
Police Services,37661.1125,185170.8975,20.33856994185601
Police Services,31167.407999999996,153243.154,20.338532056055172
Fire Services,37911.719999999994,186427.54499999998,20.3359004700727
Police Services,39184.36200000001,192695.622,20.33484808492432
Police Services,43219.875,212566.47249999997,20.332404490552953
Police Services,31342.564000000002,154164.302,20.330623622581577
Police Services,28331.38666666667,139365.44333333333,20.328846225461966
Fire Services,31496.813333333335,154959.53,20.325831740282986
Police Services,30818.857999999997,151638.56800000003,20.323891478584784
"Clerical, Secretarial & Steno",267.75666666666666,1317.4633333333334,20.32365227115745
Police Services,37650.07,185253.95,20.323491078057984
Nursing,11211.15,55176.99,20.318524080418303
Fire Services,46154.17249999999,227174.69999999998,20.316598855418317
"Clerical, Secretarial & Steno",310.74333333333334,1529.76,20.313208172087997
"Clerical, Secretarial & Steno",201.6533333333333,992.73,20.31300890809518
Police Services,37009.0275,182215.02000000002,20.31063493009522
Correction & Detention,860.4533333333334,4236.9800000000005,20.308175477187365
Police Services,26995.442,132929.794,20.3080447111804
Police Services,26564.516666666663,130814.70000000001,20.306981300011895
Correction & Detention,43759.5875,215497.76,20.306284158127678
Fire Services,47789.505,235354.39,20.30533826031458
Fire Services,36641.734000000004,180454.46,20.30525263825566
Public Service Aide,70.39,346.70000000000005,20.30285549466397
Correction & Detention,40235.685,198219.38999999998,20.298561608932406
Correction & Detention,50567.865,249189.305,20.29295157751654
"Clerical, Secretarial & Steno",1480.28,7295.67,20.28984315354176
Fire Services,44245.6025,218083.775,20.288351345715654
Fire Services,43849.509999999995,216135.355,20.287985739306738
Police Services,37773.740000000005,186187.875,20.287969879886113
Fire Services,52682.737499999996,259686.465,20.287055584510345
Fire Services,39437.62,194400.6275,20.286776080493876
Police Services,42201.9275,208027.41249999998,20.286714617478598
Police Services,29614.546666666665,145982.54833333334,20.28636094161438
Nursing,48339.7325,238298.245,20.285391736728904
Fire Services,37632.3775,185520.69,20.284733470967577
"Clerical, Secretarial & Steno",207.755,1024.2649999999999,20.283325116058833
Fire Services,37482.975999999995,184797.58599999998,20.2832606265755
Police Services,43139.09,212710.5475,20.280653924789508
Fire Services,52621.3525,259491.015,20.27867997664582
Journeyman Trade,30597.62,150885.73,20.278670487924867
Correction & Detention,46536.44500000001,229499.005,20.277405995725342
Fire Services,46234.202,228013.86000000002,20.276926148261335
Fire Services,38030.39400000001,187585.87200000003,20.273591819324217
Police Services,34050.89599999999,167957.604,20.27350664040194
Police Services,38780.100000000006,191330.315,20.26866469121739
Police Services,38820.292499999996,191543.5325,20.267086021293878
Police Services,39232.16,193597.3075,20.26482728846836
Fire Services,39728.4975,196059.09,20.26353254011329
Fire Services,43206.715,213227.46000000002,20.263203904412684
Fire Services,50400.3525,248732.59,20.262866438209805
Police Services,30239.771999999997,149240.182,20.262486680698363
"Clerical, Secretarial & Steno",270.5875,1335.4475,20.261934669839135
"Clerical, Secretarial & Steno",912.5666666666666,4504.153333333333,20.260559513219654
Police Services,39260.0375,193776.075,20.26051848764095
Police Services,30716.35,151613.71,20.259612405764624
Police Services,37077.078,183014.80599999998,20.259059258844886
"Clerical, Secretarial & Steno",222.21,1096.86,20.25873858104043
Police Services,37137.134,183324.13200000004,20.257635257752092
Fire Services,29635.566666666666,146310.93333333332,20.25519623960661
Police Services,38968.090000000004,192400.4425,20.253638449921965
Police Services,43197.207500000004,213281.50499999998,20.253611535608776
Police Services,36075.5525,178131.85499999998,20.252162365905864
Police Services,38466.9125,189949.65999999997,20.25110889906305
Supervisory-Labor & Trade,37270.85333333333,184048.27000000002,20.250586073606303
Correction & Detention,42109.955,207945.2575,20.250500302946318
Fire Services,48533.32,239666.6375,20.25034460626586
Police Services,38860.935,191903.545,20.250243423069644
Fire Services,41671.9225,205792.96,20.249440262679542
Police Services,30955.968000000004,152882.31600000002,20.248233288145634
Police Services,30303.102000000003,149660.50400000002,20.247895196183492
Police Services,32287.378000000004,159462.392,20.24764434738945
Police Services,38773.575,191518.1025,20.24538385346628
"Clerical, Secretarial & Steno",278.1975,1374.245,20.243661064802858
Police Services,29928.428000000004,147845.36000000002,20.243062075130393
Police Services,30818.847999999998,152246.59999999998,20.242716750324803
"Lab, Pharmacy & Med Techs",45444.805,224549.095,20.238249011869765
Police Services,39202.4275,193720.99,20.23654096543694
Police Services,37562.77249999999,185630.9175,20.235191963644734
Fire Services,42714.9225,211105.2825,20.23394298529692
Correction & Detention,37882.3775,187245.4275,20.231403247483843
Supervisory-Labor & Trade,20108.335,99398.17499999999,20.23008470728965
Police Services,43237.295,213729.9875,20.229868305213838
Police Services,31786.478000000003,157135.172,20.228748023389702
Fire Services,42270.7025,208966.29,20.22847919633353
Police Services,39135.625,193482.535,20.226954851506367
Fire Services,43601.5,215568.4425,20.226290775376363
Fire Services,43723.265,216199.24749999997,20.22359721672945
Police Services,31412.218,155333.52,20.222433638277174
Police Services,28717.72333333333,142021.74166666667,20.220652835490153
Police Services,36656.82,181304.515,20.21837128545861
Correction & Detention,33809.945999999996,167234.08000000002,20.21713875544984
Fire Services,38338.632,189634.31600000002,20.217138336924208
Police Services,30234.522000000004,149556.296,20.216147904599087
Police Services,34056.746,168476.99599999998,20.21447842054354
Police Services,32323.514000000003,159907.37000000002,20.21389883405624
Street Transit,43757.895,216481.325,20.21324241248061
Fire Services,42478.02250000001,210153.08499999996,20.21289504267806
Police Services,43791.6325,216696.9075,20.208702101574755
Police Services,33991.492,168211.98799999998,20.207532414396052
"Clerical, Secretarial & Steno",180.81,894.84,20.20584685530374
Fire Services,42879.674999999996,212214.66,20.20580246435378
Fire Services,43787.835,216738.855,20.203038813691247
"Clerical, Secretarial & Steno",312.6233333333333,1547.4566666666667,20.20239662069158
Fire Services,36471.982,180532.97799999997,20.202393160544887
Police Services,37739.875,186835.04249999998,20.19956989599529
Fire Services,47214.3325,233749.14250000002,20.198719017760673
Police Services,43423.817500000005,215004.375,20.196713438970722
Dietary & Food,7384.216666666667,36570.73333333334,20.19160129867052
Journeyman Trade,23005.78,113943.96,20.190433964204857
Police Services,27552.652000000002,136472.432,20.18917051320665
Police Services,37674.09,186616.29750000002,20.187995638483823
Police Services,24259.52571428571,120178.88428571427,20.1861798422183
Journeyman Trade,46970.5975,232690.9425,20.185829751409425
Fire Services,53966.055,267359.135,20.184855475388936
Police Services,36049.784,178622.33000000002,20.182126165300833
Police Services,37625.74,186450.095,20.180059441643085
Fire Services,43677.1625,216446.9725,20.179151500952504
Police Services,30329.503999999997,150301.52999999997,20.179105295867583
Public Safety Inspection,53140.9775,263428.7325,20.172809926874628
Police Services,31267.136,155001.502,20.17215033180775
Fire Services,47425.8525,235170.33500000002,20.166596479951433
Fire Services,34389.94666666666,170531.88999999998,20.166284831925964
"Clerical, Secretarial & Steno",227.46,1128.14,20.16239119258248
Police Services,28229.329999999998,140014.31499999997,20.1617456043691
Fire Services,38150.364,189226.19,20.161249349257627
"Clerical, Secretarial & Steno",443.79499999999996,2201.255,20.16099906644164
Police Services,34261.13,169943.676,20.16028534065604
Fire Services,11674.773333333333,57912.31333333333,20.159397304913966
"Lab, Pharmacy & Med Techs",20513.780000000002,101763.835,20.158222221086696
Fire Services,43137.780000000006,214009.585,20.156938297880448
Fire Services,43649.097499999996,216559.17250000002,20.155737111527795
Fire Services,52632.1425,261128.65999999997,20.15563611439664
"Clerical, Secretarial & Steno",268.28000000000003,1331.2524999999998,20.152450417933494
Fire Services,34301.136,170219.936,20.151068556388132
Police Services,39275.024999999994,194914.52250000002,20.149871080026884
Police Services,30697.564000000002,152348.466,20.149572100056464
Police Services,33668.950000000004,167101.90666666665,20.148752741141678
Correction & Detention,29204.684,144950.88999999998,20.147985293501822
Police Services,44688.682499999995,221835.47499999998,20.144966669555444
Police Services,39185.755000000005,194523.86500000002,20.14444602979691
Police Services,30431.902000000002,151079.10000000003,20.14302573949672
Police Services,31474.289999999997,156266.728,20.141389278976902
Police Services,25558.92,126929.79000000001,20.136265883682622
Police Services,43617.22,216656.4375,20.131975076900265
Police Services,22971.068333333333,114117.82333333332,20.12925559072032
Fire Services,43760.9325,217404.04750000002,20.128849027063307
Fire Services,39842.090000000004,197938.712,20.128498158561325
Fire Services,34819.125,172991.5275,20.12764758089092
Fire Services,43563.8875,216497.99,20.122074805405816
Fire Services,42291.3875,210201.62250000003,20.119439135157005
"Clerical, Secretarial & Steno",3346.49,16635.5,20.11655796339154
Fire Services,43712.994999999995,217317.52750000003,20.11480413147991
Police Services,40960.09,203640.645,20.11390702479851
Police Services,24294.411666666667,120789.59833333334,20.112999796243493
Fire Services,42455.37500000001,211113.2025,20.110241565777965
Street Transit,38763.386000000006,192765.894,20.10904792110165
Fire Services,45749.18,227514.645,20.108235230307923
Police Services,49400.9625,245725.6625,20.10411203998687
Police Services,39194.66,194981.125,20.101771389410132
Police Services,33957.746,168949.94,20.099294501081207
Fire Services,47832.362499999996,237993.11250000002,20.09821292622491
Police Services,25632.433333333334,127555.71500000001,20.095088121557968
Fire Services,48809.9525,242899.22249999997,20.094733938475247
Fire Services,35895.918,178649.282,20.09295397000252
Fire Services,47282.29,235323.635,20.092452676927245
Police Services,28337.975000000002,141039.43666666668,20.092234959059088
Police Services,43666.8425,217340.77500000002,20.091417498626292
Fire Services,33224.065,165399.425,20.087170798810217
Police Services,30822.864,153445.74599999998,20.087141418700526
Journeyman Trade,22846.22,113748.52,20.084850334756005
Fire Services,37096.927500000005,184743.61,20.080222260461408
Police Services,43028.332500000004,214286.26499999998,20.079836894819184
Police Services,27681.726666666666,137864.35,20.078959257173203
Fire Services,36993.992,184259.146,20.07715372782635
Fire Services,43736.185000000005,217865.07249999998,20.074895208363426
Police Services,30357.847999999998,151236.41199999998,20.073107790999433
Fire Services,35208.622,175415.58000000002,20.071547806642943
Police Services,43351.5325,215988.9325,20.071182350975324
Police Services,41783.08,208188.0425,20.069875050580773
"Clerical, Secretarial & Steno",228.21333333333337,1137.24,20.067297433552582
Correction & Detention,41231.1325,205466.95750000002,20.067038029703628
Fire Services,39017.645,194459.535,20.064660238954083
Police Services,44202.065,220301.9025,20.064313788665537
Protection & Apprehension,44662.119999999995,222609.72749999998,20.062968721795862
"Clerical, Secretarial & Steno",298.4766666666667,1487.7466666666667,20.062331400507254
Fire Services,42031.24,209542.1475,20.058608972688894
Correction & Detention,43054.60249999999,214662.29,20.056900771905486
Fire Services,43513.4425,216953.9225,20.056536428835482
Fire Services,51888.7025,258732.3075,20.054976126241986
Skilled Labor,28200.69,140641.37,20.051489828348515
Police Services,38183.915,190449.1,20.04940690189662
Journeyman Trade,5548.763333333333,27681.04333333333,20.045354745178802
Police Services,39357.4975,196346.0775,20.04496244647413
Fire Services,46838.162500000006,233682.635,20.043492962153564
Fire Services,37647.86,187853.87,20.041035087539054
Fire Services,43734.2,218229.3625,20.04047461761705
Fire Services,42999.9,214567.17750000002,20.04029716986886
Fire Services,47228.595,235668.9975,20.040224001037725
Fire Services,41767.2825,208430.28750000003,20.038969864204596
Police Services,31021.008,154806.668,20.038547693565757
Fire Services,43379.1475,216509.6375,20.035665848823932
Fire Services,47351.36749999999,236359.72,20.033602806772656
Police Services,26035.039999999997,129960.29333333333,20.033072665681885
Fire Services,49480.8775,247016.71250000002,20.031388564447838
Fire Services,43423.7225,216798.76499999998,20.029506395020288
Human Services,11195.82,55898.54,20.02882365085027
Police Services,30883.826,154208.87999999998,20.027268209197814
Fire Services,35900.58,179267.77200000003,20.02623204353764
Police Services,31123.465999999997,155415.552,20.025966255938144
Police Services,31328.372000000003,156442.25,20.025518681813896
Correction & Detention,30093.333333333332,150278.40000000002,20.02505571880811
Fire Services,30880.097999999998,154207.806,20.024990174621895
Journeyman Trade,25582.1,127760.025,20.023555881426915
Police Services,34529.988,172473.106,20.02050568973924
Human Services,10741.83,53656.12,20.0197666174893
Police Services,34229.432,170983.13,20.019186688183797
Fire Services,58532.94500000001,292403.6175,20.017859389171207
Police Services,19950.005,99662.91249999999,20.017481427707626
Correction & Detention,44035.1625,219984.84750000003,20.017361650329118
Fire Services,54011.315,269839.14,20.01611589779007
Police Services,30779.836,153787.056,20.014581721364117
Police Services,37370.288,186730.426,20.012961358530827
Fire Services,47266.86,236184.565,20.012679490719474
Correction & Detention,41996.884999999995,209870.9225,20.010816410262837
Correction & Detention,41594.802500000005,207862.98249999998,20.010682998835545
Police Services,43148.495,215679.66249999998,20.00582461037559
Police Services,27122.05,135594.19,20.00236883305988
Fire Services,51253.935000000005,256255.1125,20.001136562690043
Fire Services,37142.88,185727.524,19.998586746894876
Police Services,34215.376000000004,171107.332,19.996440596712713
Fire Services,43707.015,218578.83250000002,19.995996181377716
Police Services,40425.505000000005,202207.67,19.992073000989528
Fire Services,51300.6175,256632.5025,19.989914371816564
Police Services,43281.3675,216526.515,19.98894569563455
Police Services,43831.495,219282.59749999997,19.988588013693157
Police Services,27407.64833333333,137132.87166666667,19.98619878678979
Police Services,38610.7775,193191.935,19.985708771952616
Police Services,34272.520000000004,171490.63400000002,19.985068105818538
Police Services,34629.445999999996,173284.908,19.984109637522497
Police Services,26851.35666666667,134364.34,19.983990295837923
Police Services,40280.270000000004,201580.51,19.98222447199881
Fire Services,40117.935,200780.3675,19.981004865926444
Fire Services,43748.1125,218952.7625,19.980616823685885
Police Services,37744.625,188907.595,19.980469816472972
Police Services,27060.035,135444.59,19.978675412580156
Street Transit,43122.055,215842.39250000002,19.978491945228043
Police Services,43855.1725,219543.26499999998,19.975640109023615
Police Services,43882.42,219709.21500000003,19.972953797135908
Police Services,43263.725,216611.9775,19.972914470992258
Street Transit,43687.9775,218777.38749999998,19.96914671997352
Police Services,27957.04285714286,140001.28285714283,19.969133344063856
Fire Services,47792.2,239378.2,19.965143024719875
Police Services,32768.826,164143.43800000002,19.963530921047234
Police Services,43306.8875,216931.86500000002,19.963359232632786
Police Services,25961.62833333333,130084.73,19.957475664771206
Police Services,31445.582000000002,157572.98599999998,19.95620112193597
Street Transit,35390.328,177351.37,19.9549222540542
Fire Services,38282.666000000005,191858.94,19.953548164083468
Police Services,41036.542499999996,205662.6275,19.953329877592854
Police Services,44299.380000000005,222046.32,19.950513028092516
Fire Services,43899.57250000001,220046.075,19.95017293537274
Police Services,43255.43750000001,216909.34749999997,19.941712055539707
Police Services,39247.69,196814.73249999998,19.941439089169812
Police Services,39362.9775,197404.52750000003,19.940260741993367
Police Services,30439.620000000003,152666.038,19.93869782616616
Police Services,43438.585,217899.1125,19.935182159128804
Fire Services,46096.105,231331.7275,19.92640849491776
Journeyman Trade,39102.85,196238.35,19.926201988551163
Police Services,33383.714,167541.68199999997,19.925617077187997
Police Services,26851.524999999998,134782.29833333334,19.922145068036194
Police Services,30583.702,153533.022,19.919950510711633
Journeyman Trade,22952.94,115226.63,19.919822353565316
Fire Services,50571.277500000004,253914.01749999996,19.916693846963376
Police Services,23663.615714285716,118815.28142857144,19.91630658091034
Police Services,43932.54,220589.39750000002,19.915979869340728
Fire Services,43867.7125,220265.65749999997,19.91582028623777
Nursing,4997.24,25093.25,19.914678250127025
Police Services,34571.656,173604.00400000002,19.91408907826803
"Clerical, Secretarial & Steno",252.43,1267.64,19.91338234830078
Police Services,43584.32,218877.29249999998,19.91267321620401
Police Services,22703.945714285714,114036.62571428569,19.909345416067957
Police Services,30597.266000000003,153682.99,19.909338047105933
Police Services,28754.39,144430.42,19.908818377735106
Fire Services,43711.875,219564.94999999998,19.90840295775806
Police Services,30559.583999999995,153510.024,19.907223778428953
Police Services,31788.839999999997,159690.68333333335,19.906508843502763
Fire Services,42824.9525,215162.08000000002,19.903578037542673
Correction & Detention,42417.845,213117.715,19.903481510206696
Fire Services,43675.8175,219442.6275,19.903068969587505
Police Services,37348.799999999996,187663.17,19.90204044832025
Police Services,38797.6975,194954.69499999998,19.90087876570503
Police Services,39543.0075,198728.1875,19.898036608420234
Police Services,39354.432,197800.82599999997,19.895989716443353
Police Services,31198.774000000005,156816.11200000002,19.895132969499972
Police Services,39205.5625,197084.065,19.892811983556356
Police Services,28855.454999999998,145084.74666666667,19.888689654120313
Police Services,35636.5425,179186.0725,19.888009153166745
Fire Services,31415.263333333336,157967.40333333335,19.88718094393356
Fire Services,44111.53,221853.5975,19.88317092762041
Fire Services,50658.2525,254826.02250000002,19.879544484119553
Fire Services,45003.9925,226411.825,19.87705037049191
Fire Services,47894.605,240955.3,19.876966806706477
Police Services,43307.58500000001,217890.1075,19.87588399349429
Fire Services,44746.8675,225170.1525,19.872468443613993
Police Services,40022.627499999995,201442.4975,19.868015933430332
Correction & Detention,34886.153999999995,175617.376,19.86486462478519
Fire Services,44160.847499999996,222347.2125,19.86121031312682
Fire Services,47303.29,238187.8625,19.859655946994362
Police Services,39997.0425,201399.84499999997,19.859520001120163
Police Services,31249.352000000003,157357.386,19.858840308900405
Journeyman Trade,41362.255000000005,208282.235,19.85875319611392
Police Services,39020.22749999999,196493.135,19.85831591520996
Police Services,28771.760000000002,144902.168,19.85599000837586
Police Services,41052.685,206767.2425,19.854540063327487
Police Services,30013.327999999998,151172.342,19.853716363010367
Police Services,39316.9025,198050.455,19.851962723337344
Supervisory-Labor & Trade,48627.21,244962.02000000002,19.85091811375494
Journeyman Trade,49189.35,247831.935,19.84786585312341
Correction & Detention,33988.788,171268.64999999997,19.845306190012014
"Clerical, Secretarial & Steno",164.755,830.26,19.843783874930747
Supervisory-Labor & Trade,22556.91,113688.91,19.840906206242984
Police Services,43286.0625,218180.47,19.839567904496676
Journeyman Trade,8067.58,40667.125,19.838087890402875
Fire Services,54502.175,274745.7375,19.837314127575866
Fire Services,48613.62,245064.59500000003,19.837063774961045
Fire Services,35108.10999999999,177002.95666666667,19.8347590690905
Police Services,42659.8925,215171.1375,19.826029176427067
Police Services,34692.47,174997.724,19.824526403554827
Supervisory-Labor & Trade,41599.9175,209849.23249999998,19.82371677246902
Protection & Apprehension,31276.2725,157777.1325,19.82307068484718
Police Services,26079.574999999997,131562.73166666666,19.822919963441013
Police Services,36798.348000000005,185641.886,19.822222663693477
Police Services,43516.737499999996,219543.29499999998,19.821483275087036
Correction & Detention,32350.1125,163216.5875,19.82035833214562
Fire Services,37153.748,187483.256,19.817101960294526
Police Services,26936.641666666666,135929.11000000002,19.81668361299994
Police Services,31112.714,157003.47599999997,19.816576545095092
Police Services,31174.816000000003,157320.21000000002,19.816154580520838
Public Service Aide,204.67,1033.02,19.812781940330293
Fire Services,43314.947499999995,218645.66,19.81056815854474
Fire Services,43773.5675,220975.25999999998,19.809261679339127
Police Services,29110.24,147000.71,19.80278870761917
"Clerical, Secretarial & Steno",246.02666666666667,1242.4966666666667,19.800992088509965
Street Transit,27206.565,137403.6125,19.80047285874671
Police Services,30507.330000000005,154085.722,19.79893373897421
Fire Services,48454.4925,244757.625,19.796928696297
Police Services,28357.678333333333,143244.11666666667,19.79674906950803
Skilled Labor,3924.07,19822.19,19.796349444738446
Correction & Detention,45133.369999999995,228017.41499999998,19.79382583562751
Police Services,34259.068,173080.87999999998,19.793675650366467
Fire Services,38408.677500000005,194050.11000000002,19.793174814484775
Police Services,43364.3775,219119.70249999998,19.790268517729483
Police Services,38527.655,194685.2775,19.78971162829711
Fire Services,42949.455,217049.3,19.7878799885556
Journeyman Trade,5286.17,26717.773333333334,19.785219127542064
Fire Services,40857.153999999995,206511.81399999998,19.784414851927064
Police Services,37861.33,191380.58749999997,19.783265635549377
Police Services,25564.333333333332,129233.35166666668,19.781529306205535
Correction & Detention,43110.085,217951.89250000002,19.779633250947796
Police Services,43955.057499999995,222225.81,19.779456535674232
Protection & Apprehension,2903.853333333333,14681.363333333333,19.779180362223396
Police Services,26729.196666666667,135156.05500000002,19.776543985888505
Police Services,43380.8475,219355.3675,19.77651515639343
Fire Services,43953.44,222263.9525,19.77533446409849
Semi-Skilled & General Labor,17604.666666666668,89024.33666666667,19.77511692402014
Police Services,32930.441999999995,166526.99599999998,19.774836987992025
Police Services,40271.2425,203663.0175,19.773468445246817
Correction & Detention,42168.01,213264.6425,19.772621239828823
Police Services,31086.781999999996,157273.43000000002,19.766073646387692
Police Services,28832.164999999997,145882.72833333336,19.763933214986366
Fire Services,43812.405,221690.56500000003,19.76286406234744
Fire Services,43241.06,218808.48249999998,19.762058356215693
Fire Services,43256.9,218924.40499999997,19.75882953752918
Police Services,43670.2,221061.215,19.75479959250201
Journeyman Trade,41717.84,211182.03999999998,19.75444502761693
Police Services,39291.14,198899.8875,19.75422937330721
Fire Services,48352.082500000004,244790.3825,19.752443705585534
"Lab, Pharmacy & Med Techs",13357.89,67630.275,19.751346567790833
Police Services,42461.845,214985.655,19.751013154807932
Fire Services,48504.4625,245605.85749999998,19.748902975573376
Fire Services,34268.912000000004,173580.37,19.742389073142316
Fire Services,43611.9825,220922.1725,19.74088069408244
Fire Services,43202.8375,218919.445,19.734582051402516
Police Services,31706.784000000003,160693.426,19.731226590439363
Fire Services,44707.5125,226610.5125,19.728790163695514
Correction & Detention,40533.9325,205459.6375,19.728416244285448
Fire Services,59226.655,300262.365,19.72496786268902
Fire Services,37716.452000000005,191261.506,19.71983426712117
Fire Services,37351.792499999996,189433.5975,19.7176176733908
Fire Services,36185.025,183526.55999999997,19.716505883399115
Police Services,43168.987499999996,218956.825,19.71575332260138
Correction & Detention,41803.2675,212070.54499999998,19.71196306398892
Fire Services,36173.35,183527.31800000003,19.710062999994364
Police Services,32404.089999999997,164414.728,19.708751396042814
Correction & Detention,4898.8675,24858.0625,19.707358528042963
Police Services,33938.572,172241.592,19.70405150458665
Police Services,22894.895714285718,116199.00285714286,19.7031774381344
Fire Services,32829.545,166621.8725,19.7030224828376
Journeyman Trade,16233.98,82410.42,19.69894098343389
Fire Services,40879.115000000005,207522.59,19.698633772834086
Fire Services,22664.24,115064.87,19.69692400469405
Correction & Detention,41413.0325,210253.0125,19.69676058743748
Fire Services,51723.7775,262698.125,19.689435354744155
Journeyman Trade,22816.315000000002,115883.3625,19.68903430809578
Police Services,38435.85,195218.37,19.688644055372453
Fire Services,44863.155,227870.0075,19.688047361827554
Legal & Court,32677.845,166003.96000000002,19.68497920170097
Police Services,36004.452000000005,182906.236,19.6846497896332
Police Services,43371.29,220351.76,19.68275179649121
Police Services,39273.167499999996,199582.16749999998,19.677693649659357
Street Transit,36386.74,184918.028,19.67722692781474
Fire Services,52997.3075,269353.3625,19.6757549295491
Fire Services,38974.6825,198087.66,19.67547221265575
Police Services,22723.252222222225,115509.20333333334,19.67224391345517
Police Services,28729.388,146057.266,19.669947813482967
Fire Services,33572.692,170706.602,19.666897241619278
Fire Services,43835.57,222890.3175,19.66687942826408
Police Services,39268.855,199689.195,19.66498738201634
Correction & Detention,41902.0575,213081.0525,19.66484443754097
Police Services,30992.960000000003,157615.842,19.66360716456408
Fire Services,49074.542499999996,249576.855,19.66309836703407
Fire Services,43083.92,219120.405,19.66221265427106
"Lab, Pharmacy & Med Techs",47311.755,240629.44,19.661665255922134
Fire Services,18734.35,95288.08,19.66074875262467
Police Services,30960.374,157491.088,19.65849267610622
Police Services,39310.905,200000.02499999997,19.655450043068747
Correction & Detention,38235.630000000005,194537.4225,19.654639970363547
Fire Services,43679.8925,222268.79750000002,19.65183282192364
Correction & Detention,1512.03,7694.215,19.651517406259117
"Clerical, Secretarial & Steno",71.75,365.20500000000004,19.64649991100888
Journeyman Trade,10522.86,53562.15,19.646074700138065
"Clerical, Secretarial & Steno",157.82,803.4,19.644012944983817
"Clerical, Secretarial & Steno",203.805,1037.695,19.640164017365414
Police Services,39319.042499999996,200243.19,19.63564528711313
"Clerical, Secretarial & Steno",181.42,924.02,19.63377416073245
Fire Services,44315.09,225718.08750000002,19.63293703700196
Fire Services,43351.12,220815.90333333332,19.632245388847373
Dietary & Food,2449.915,12481.585,19.6282363177433
Police Services,37948.0475,193337.8775,19.627839092213062
Fire Services,43616.1525,222231.02000000002,19.626491612197068
Police Services,33250.908,169438.38000000003,19.624189041467464
Police Services,43324.415,220779.9375,19.623347796264323
Street Transit,43070.1575,219522.9725,19.61988625131249
Police Services,41635.0175,212242.2,19.616747988854243
Fire Services,43689.675,222744.5825,19.614248081656488
Fire Services,48343.509999999995,246514.82749999998,19.610791971529583
Police Services,43564.355,222175.03999999998,19.60812294666404
Police Services,27477.775,140142.08,19.607083753858944
Police Services,34081.998,173837.336,19.605683556954645
Fire Services,48381.037500000006,246786.385,19.60441922272171
"Clerical, Secretarial & Steno",260.115,1326.9875,19.60191787790013
